Serial number:,2045101
Channel:,CH1
Start date:,2024/04/05,Start time:,00:41:15
Sample:,1s
Reading #,Reading
NO.,Voltage,Current,Power,Status
187,5.059,0.979,4.953,CV
188,5.059,1.022,5.170,CV
189,5.059,0.882,4.462,CV
190,5.059,0.976,4.938,CV
191,5.059,0.839,4.245,CV
192,5.059,0.975,4.933,CV
193,5.059,1.029,5.206,CV
194,5.059,0.956,4.836,CV
195,5.059,0.964,4.877,CV
196,5.059,0.975,4.933,CV
197,5.059,1.064,5.383,CV
198,5.059,0.933,4.720,CV
199,5.059,0.927,4.690,CV
200,5.059,0.844,4.270,CV
201,5.059,1.000,5.059,CV
202,5.059,0.929,4.700,CV
203,5.059,0.984,4.978,CV
204,5.059,0.966,4.887,CV
205,5.059,1.028,5.201,CV
206,5.059,0.960,4.857,CV
207,5.059,1.027,5.196,CV
208,5.059,0.902,4.563,CV
209,5.059,0.834,4.219,CV
210,5.059,1.003,5.074,CV
211,5.059,1.007,5.094,CV
212,5.059,0.818,4.138,CV
213,5.059,0.970,4.907,CV
214,5.059,0.913,4.619,CV
215,5.059,0.915,4.629,CV
216,5.059,0.968,4.897,CV
217,5.059,0.923,4.669,CV
218,5.059,0.834,4.219,CV
219,5.059,0.993,5.024,CV
220,5.059,0.979,4.953,CV
221,5.059,0.989,5.003,CV
222,5.059,0.976,4.938,CV
223,5.059,0.981,4.963,CV
224,5.059,0.835,4.224,CV
225,5.059,1.009,5.105,CV
226,5.059,0.941,4.761,CV
227,5.059,1.057,5.347,CV
228,5.059,0.841,4.255,CV
229,5.059,0.945,4.781,CV
230,5.059,0.971,4.912,CV
231,5.059,1.002,5.069,CV
232,5.059,0.979,4.953,CV
233,5.059,0.961,4.862,CV
234,5.059,1.004,5.079,CV
235,5.059,0.994,5.029,CV
236,5.059,0.943,4.771,CV
237,5.059,1.020,5.160,CV
238,5.059,0.838,4.239,CV
239,5.059,0.930,4.705,CV
240,5.059,0.930,4.705,CV
241,5.059,0.951,4.811,CV
242,5.059,0.979,4.953,CV
243,5.059,0.990,5.008,CV
244,5.059,1.003,5.074,CV
245,5.059,0.960,4.857,CV
246,5.059,1.005,5.084,CV
247,5.059,0.907,4.589,CV
248,5.059,0.998,5.049,CV
249,5.059,0.863,4.366,CV
250,5.059,0.969,4.902,CV
251,5.059,0.836,4.229,CV
252,5.059,1.027,5.196,CV
253,5.059,1.088,5.504,CV
254,5.059,0.987,4.993,CV
255,5.059,0.826,4.179,CV
256,5.059,0.951,4.811,CV
257,5.059,0.863,4.366,CV
258,5.059,0.949,4.801,CV
259,5.059,0.857,4.336,CV
260,5.059,1.032,5.221,CV
261,5.059,0.997,5.044,CV
262,5.059,1.007,5.094,CV
263,5.059,0.950,4.806,CV
264,5.059,0.989,5.003,CV
265,5.059,1.039,5.256,CV
266,5.059,0.967,4.892,CV
267,5.059,0.846,4.280,CV
268,5.059,0.972,4.917,CV
269,5.059,0.837,4.234,CV
270,5.059,0.995,5.034,CV
271,5.059,0.854,4.320,CV
272,5.059,0.993,5.024,CV
273,5.059,0.841,4.255,CV
274,5.059,0.996,5.039,CV
275,5.059,0.961,4.862,CV
276,5.059,0.976,4.938,CV
277,5.059,0.983,4.973,CV
278,5.059,1.059,5.357,CV
279,5.059,0.867,4.386,CV
280,5.059,1.040,5.261,CV
281,5.059,1.033,5.226,CV
282,5.059,1.041,5.266,CV
283,5.059,0.979,4.953,CV
284,5.059,1.076,5.443,CV
285,5.059,0.826,4.179,CV
286,5.059,0.977,4.943,CV
287,5.059,1.022,5.170,CV
288,5.059,0.909,4.599,CV
289,5.059,0.973,4.922,CV
290,5.059,0.971,4.912,CV
291,5.059,1.080,5.464,CV
292,5.059,0.961,4.862,CV
293,5.059,0.960,4.857,CV
294,5.059,0.961,4.862,CV
295,5.059,0.945,4.781,CV
296,5.059,0.869,4.396,CV
297,5.059,0.874,4.422,CV
298,5.059,0.973,4.922,CV
299,5.059,1.074,5.433,CV
300,5.059,0.963,4.872,CV
301,5.059,0.934,4.725,CV
302,5.059,1.039,5.256,CV
303,5.059,0.876,4.432,CV
304,5.059,0.882,4.462,CV
305,5.059,0.948,4.796,CV
306,5.059,0.868,4.391,CV
307,5.059,0.964,4.877,CV
308,5.059,1.046,5.292,CV
309,5.059,0.963,4.872,CV
310,5.059,1.011,5.115,CV
311,5.059,0.851,4.305,CV
312,5.059,0.836,4.229,CV
313,5.059,0.974,4.927,CV
314,5.059,1.031,5.216,CV
315,5.059,0.960,4.857,CV
316,5.059,0.991,5.013,CV
317,5.059,0.985,4.983,CV
318,5.059,0.978,4.948,CV
319,5.059,0.871,4.406,CV
320,5.059,0.988,4.998,CV
321,5.059,1.030,5.211,CV
322,5.059,0.973,4.922,CV
323,5.059,0.969,4.902,CV
324,5.059,1.055,5.337,CV
325,5.059,0.838,4.239,CV
326,5.059,0.979,4.953,CV
327,5.059,0.901,4.558,CV
328,5.059,0.966,4.887,CV
329,5.059,0.962,4.867,CV
330,5.059,1.000,5.059,CV
331,5.059,0.825,4.174,CV
332,5.059,0.852,4.310,CV
333,5.059,0.961,4.862,CV
334,5.059,1.024,5.180,CV
335,5.059,0.957,4.841,CV
336,5.059,0.975,4.933,CV
337,5.059,0.844,4.270,CV
338,5.059,0.822,4.158,CV
339,5.059,0.954,4.826,CV
340,5.059,1.062,5.373,CV
341,5.059,1.069,5.408,CV
342,5.059,1.020,5.160,CV
343,5.059,0.881,4.457,CV
344,5.059,0.960,4.857,CV
345,5.059,0.976,4.938,CV
346,5.059,1.096,5.545,CV
347,5.059,1.031,5.216,CV
348,5.059,1.055,5.337,CV
349,5.059,1.001,5.064,CV
350,5.059,0.998,5.049,CV
351,5.059,1.041,5.266,CV
352,5.059,0.999,5.054,CV
353,5.059,1.115,5.641,CV
354,5.059,1.028,5.201,CV
355,5.059,0.897,4.538,CV
356,5.059,0.992,5.019,CV
357,5.059,1.009,5.105,CV
358,5.059,1.085,5.489,CV
359,5.059,0.957,4.841,CV
360,5.059,0.993,5.024,CV
361,5.059,0.960,4.857,CV
362,5.059,1.010,5.110,CV
363,5.059,0.962,4.867,CV
364,5.059,0.958,4.847,CV
365,5.059,0.908,4.594,CV
366,5.059,0.981,4.963,CV
367,5.059,0.913,4.619,CV
368,5.059,1.059,5.357,CV
369,5.059,0.961,4.862,CV
370,5.059,0.959,4.852,CV
371,5.059,0.966,4.887,CV
372,5.059,1.010,5.110,CV
373,5.059,0.999,5.054,CV
374,5.059,0.885,4.477,CV
375,5.059,0.997,5.044,CV
376,5.059,0.945,4.781,CV
377,5.059,0.982,4.968,CV
378,5.059,0.976,4.938,CV
379,5.059,0.975,4.933,CV
380,5.059,1.116,5.646,CV
381,5.059,1.004,5.079,CV
382,5.059,0.979,4.953,CV
383,5.059,0.938,4.745,CV
384,5.059,1.038,5.251,CV
385,5.059,1.093,5.529,CV
386,5.059,1.014,5.130,CV
387,5.059,0.969,4.902,CV
388,5.059,0.838,4.239,CV
389,5.059,0.963,4.872,CV
390,5.059,0.864,4.371,CV
391,5.059,0.840,4.250,CV
392,5.059,1.005,5.084,CV
393,5.059,1.024,5.180,CV
394,5.059,1.005,5.084,CV
395,5.059,0.978,4.948,CV
396,5.059,0.985,4.983,CV
397,5.059,0.947,4.791,CV
398,5.059,1.014,5.130,CV
399,5.059,1.060,5.363,CV
400,5.059,0.972,4.917,CV
401,5.059,0.937,4.740,CV
402,5.059,0.948,4.796,CV
403,5.059,0.867,4.386,CV
404,5.059,1.001,5.064,CV
405,5.059,1.055,5.337,CV
406,5.059,0.952,4.816,CV
407,5.059,1.023,5.175,CV
408,5.059,0.814,4.118,CV
409,5.059,0.834,4.219,CV
410,5.059,0.984,4.978,CV
411,5.059,1.063,5.378,CV
412,5.059,0.853,4.315,CV
413,5.059,0.957,4.841,CV
414,5.059,0.835,4.224,CV
415,5.059,0.920,4.654,CV
416,5.059,1.019,5.155,CV
417,5.059,0.979,4.953,CV
418,5.059,0.969,4.902,CV
419,5.059,0.950,4.806,CV
420,5.059,1.051,5.317,CV
421,5.059,0.978,4.948,CV
422,5.059,0.979,4.953,CV
423,5.059,0.995,5.034,CV
424,5.059,0.909,4.599,CV
425,5.059,1.062,5.373,CV
426,5.059,1.034,5.231,CV
427,5.059,0.923,4.669,CV
428,5.059,0.990,5.008,CV
429,5.059,1.007,5.094,CV
430,5.059,0.999,5.054,CV
431,5.059,0.989,5.003,CV
432,5.059,0.991,5.013,CV
433,5.059,0.925,4.680,CV
434,5.059,0.837,4.234,CV
435,5.059,0.976,4.938,CV
436,5.059,1.041,5.266,CV
437,5.059,0.967,4.892,CV
438,5.059,0.985,4.983,CV
439,5.059,0.985,4.983,CV
440,5.059,1.000,5.059,CV
441,5.059,1.123,5.681,CV
442,5.059,0.957,4.841,CV
443,5.059,0.986,4.988,CV
444,5.059,0.981,4.963,CV
445,5.059,1.063,5.378,CV
446,5.059,0.986,4.988,CV
447,5.059,0.985,4.983,CV
448,5.059,0.999,5.054,CV
449,5.059,1.029,5.206,CV
450,5.059,0.890,4.503,CV
451,5.059,0.989,5.003,CV
452,5.059,1.051,5.317,CV
453,5.059,0.954,4.826,CV
454,5.059,1.049,5.307,CV
455,5.059,0.965,4.882,CV
456,5.059,1.079,5.459,CV
457,5.059,0.937,4.740,CV
458,5.059,1.004,5.079,CV
459,5.059,0.946,4.786,CV
460,5.059,0.971,4.912,CV
461,5.059,0.969,4.902,CV
462,5.059,0.988,4.998,CV
463,5.059,0.986,4.988,CV
464,5.059,0.924,4.675,CV
465,5.059,1.014,5.130,CV
466,5.059,1.031,5.216,CV
467,5.059,0.946,4.786,CV
468,5.059,0.967,4.892,CV
469,5.059,0.975,4.933,CV
470,5.059,0.973,4.922,CV
471,5.059,1.045,5.287,CV
472,5.059,0.899,4.548,CV
473,5.059,0.971,4.912,CV
474,5.059,0.979,4.953,CV
475,5.059,0.988,4.998,CV
476,5.059,1.008,5.099,CV
477,5.059,1.000,5.059,CV
478,5.059,0.973,4.922,CV
479,5.059,1.002,5.069,CV
480,5.059,0.986,4.988,CV
481,5.059,0.956,4.836,CV
482,5.059,0.943,4.771,CV
483,5.059,1.039,5.256,CV
484,5.059,1.025,5.185,CV
485,5.059,0.981,4.963,CV
486,5.059,0.878,4.442,CV
487,5.059,0.997,5.044,CV
488,5.059,0.997,5.044,CV
489,5.059,1.018,5.150,CV
490,5.059,1.014,5.130,CV
491,5.059,0.956,4.836,CV
492,5.059,0.990,5.008,CV
493,5.059,0.949,4.801,CV
494,5.059,0.986,4.988,CV
495,5.059,1.032,5.221,CV
496,5.059,0.981,4.963,CV
497,5.059,1.055,5.337,CV
498,5.059,0.995,5.034,CV
499,5.059,1.056,5.342,CV
500,5.059,1.050,5.312,CV
501,5.059,1.029,5.206,CV
502,5.059,1.010,5.110,CV
503,5.059,0.936,4.735,CV
504,5.059,0.963,4.872,CV
505,5.059,0.976,4.938,CV
506,5.059,0.932,4.715,CV
507,5.059,1.118,5.656,CV
508,5.059,1.061,5.368,CV
509,5.059,0.844,4.270,CV
510,5.059,1.067,5.398,CV
511,5.059,1.000,5.059,CV
512,5.059,1.080,5.464,CV
513,5.059,1.103,5.580,CV
514,5.059,1.001,5.064,CV
515,5.059,0.944,4.776,CV
516,5.059,0.961,4.862,CV
517,5.059,1.037,5.246,CV
518,5.059,0.955,4.831,CV
519,5.059,0.975,4.933,CV
520,5.059,0.986,4.988,CV
521,5.059,1.001,5.064,CV
522,5.059,0.966,4.887,CV
523,5.059,0.990,5.008,CV
524,5.059,0.953,4.821,CV
525,5.059,1.038,5.251,CV
526,5.059,0.890,4.503,CV
527,5.059,0.988,4.998,CV
528,5.059,0.996,5.039,CV
529,5.059,0.955,4.831,CV
530,5.059,1.053,5.327,CV
531,5.059,0.969,4.902,CV
532,5.059,0.927,4.690,CV
533,5.059,1.007,5.094,CV
534,5.059,0.973,4.922,CV
535,5.059,1.008,5.099,CV
536,5.059,1.064,5.383,CV
537,5.059,0.990,5.008,CV
538,5.059,1.023,5.175,CV
539,5.059,0.959,4.852,CV
540,5.059,0.982,4.968,CV
541,5.059,1.067,5.398,CV
542,5.059,1.076,5.443,CV
543,5.059,0.973,4.922,CV
544,5.059,0.889,4.497,CV
545,5.059,1.016,5.140,CV
546,5.059,0.743,3.759,CV
547,5.059,0.491,2.484,CV
548,5.059,0.491,2.484,CV
549,5.059,0.430,2.175,CV
550,5.059,0.490,2.479,CV
551,5.059,0.489,2.474,CV
552,5.059,0.586,2.965,CV
553,5.059,0.490,2.479,CV
554,5.059,0.489,2.474,CV
555,5.059,0.428,2.165,CV
556,5.059,0.427,2.160,CV
557,5.059,0.428,2.165,CV
558,5.059,0.488,2.469,CV
559,5.059,0.488,2.469,CV
560,5.059,0.488,2.469,CV
561,5.059,0.489,2.474,CV
562,5.059,0.488,2.469,CV
563,5.059,0.427,2.160,CV
564,5.059,0.426,2.155,CV
