Serial number:,2045101
Channel:,CH1
Start date:,2024/04/05,Start time:,00:08:27
Sample:,1s
Reading #,Reading
NO.,Voltage,Current,Power,Status
815,5.059,1.053,5.327,CV
816,5.059,1.032,5.221,CV
817,5.059,0.969,4.902,CV
818,5.059,0.952,4.816,CV
819,5.059,0.846,4.280,CV
820,5.059,0.846,4.280,CV
821,5.059,0.954,4.826,CV
822,5.059,1.045,5.287,CV
823,5.059,0.880,4.452,CV
824,5.059,1.043,5.277,CV
825,5.059,0.965,4.882,CV
826,5.059,1.003,5.074,CV
827,5.059,0.911,4.609,CV
828,5.059,1.094,5.535,CV
829,5.059,0.927,4.690,CV
830,5.059,0.965,4.882,CV
831,5.059,0.966,4.887,CV
832,5.059,0.946,4.786,CV
833,5.059,1.018,5.150,CV
834,5.059,1.029,5.206,CV
835,5.059,1.051,5.317,CV
836,5.059,0.845,4.275,CV
837,5.059,1.037,5.246,CV
838,5.059,1.060,5.363,CV
839,5.059,1.042,5.271,CV
840,5.059,0.787,3.981,CV
841,5.059,0.492,2.489,CV
842,5.059,0.491,2.484,CV
843,5.059,0.491,2.484,CV
844,5.059,0.490,2.479,CV
845,5.059,0.553,2.798,CV
846,5.059,0.429,2.170,CV
847,5.059,0.491,2.484,CV
848,5.059,0.492,2.489,CV
849,5.059,0.489,2.474,CV
850,5.059,0.492,2.489,CV
851,5.059,0.489,2.474,CV
852,5.059,0.428,2.165,CV
853,5.059,0.490,2.479,CV
854,5.059,0.493,2.494,CV
855,5.059,0.489,2.474,CV
856,5.059,0.488,2.469,CV
857,5.059,0.581,2.939,CV
858,5.059,0.428,2.165,CV
859,5.059,0.435,2.201,CV
860,5.059,0.497,2.514,CV
861,5.059,0.489,2.474,CV
